Date,Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
9/8/2012,14:00,26.0,18.4,63,33,24.1,98.94,Rain Showers
5/8/2012,6:00,12.6,10.4,86,22,9.7,100.51,Rain
1/30/2012,9:00,-9.5,-16.6,56,13,48.3,101.75,Mainly Clear
8/21/2012,10:00,21.8,10.9,50,13,48.3,101.18,Mainly Clear
8/26/2012,15:00,30.1,15.7,42,13,48.3,101.76,Mainly Clear
12/13/2012,2:00,-5.9,-6.6,95,6,11.3,102.57,Clear
1/14/2012,12:00,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy
5/8/2012,0:00,16.1,0.2,34,11,25.0,100.77,Mostly Cloudy
10/13/2012,17:00,9.1,-2.7,43,13,25.0,102.08,Mostly Cloudy
7/16/2012,22:00,24.2,17.7,67,9,25.0,100.38,Mostly Cloudy
5/16/2012,22:00,13.3,5.7,60,20,25.0,100.66,Mostly Cloudy
1/20/2012,3:00,-4.8,-9.9,67,19,25.0,100.75,Mostly Cloudy
8/30/2012,14:00,27.8,16.5,50,26,48.3,100.65,Mainly Clear
6/8/2012,1:00,15.7,12.9,83,7,25.0,100.65,Clear
11/21/2012,7:00,-0.1,-2.8,82,11,9.7,102.0,Haze
2/20/2012,5:00,-10.2,-13.7,75,6,25.0,101.77,Clear
9/27/2012,21:00,9.4,5.5,77,7,25.0,102.01,Clear
12/12/2012,5:00,-10.3,-11.7,89,4,25.0,102.06,Clear
4/28/2012,0:00,0.2,-7.4,57,17,25.0,101.52,Cloudy
5/17/2012,21:00,12.4,1.4,47,6,25.0,101.64,Clear
12/26/2012,3:00,-14.2,-15.8,88,6,25.0,102.52,Clear
2/15/2012,16:00,2.2,0.2,87,6,12.9,101.75,Rain
11/19/2012,21:00,-2.5,-3.8,91,4,19.3,102.23,Mainly Clear
1/27/2012,4:00,-4.9,-7.6,81,26,2.4,100.13,Snow
3/28/2012,4:00,-1.5,-3.8,84,20,25.0,100.88,Snow
5/22/2012,3:00,18.2,15.8,86,0,16.1,100.95,Rain Showers
5/2/2012,16:00,14.9,9.0,68,19,19.3,101.37,Mostly Cloudy
6/7/2012,3:00,12.3,8.9,80,17,25.0,101.02,Clear
2/25/2012,9:00,-1.4,-2.9,89,33,1.2,98.33,"Snow,Blowing Snow"
11/21/2012,16:00,5.5,-1.5,61,7,24.1,101.86,Mainly Clear
9/18/2012,11:00,17.3,16.4,94,20,9.7,100.13,Rain
7/23/2012,17:00,19.4,18.2,93,4,24.1,100.24,"Thunderstorms,Rain"
5/20/2012,1:00,16.9,8.4,57,6,25.0,101.64,Clear
12/4/2012,15:00,11.0,7.9,81,24,24.1,100.66,Cloudy
10/2/2012,14:00,18.7,12.4,67,11,24.1,101.03,Mostly Cloudy
6/23/2012,5:00,19.3,12.4,64,15,48.3,100.82,Mostly Cloudy
8/31/2012,0:00,23.4,14.5,57,33,25.0,100.55,Clear
5/13/2012,14:00,19.6,6.8,43,20,48.3,101.56,Mostly Cloudy
1/17/2012,9:00,-7.0,-9.5,82,15,4.0,100.59,Snow
1/6/2012,1:00,-10.0,-17.3,55,17,25.0,100.81,Cloudy
8/5/2012,14:00,24.9,22.9,89,26,16.1,100.42,Rain Showers
6/14/2012,21:00,21.0,6.0,38,11,25.0,102.16,Clear
9/21/2012,2:00,13.5,10.5,82,19,25.0,101.18,Mostly Cloudy
8/7/2012,0:00,19.6,16.0,80,13,25.0,101.04,Clear
6/23/2012,20:00,23.5,5.4,31,6,48.3,100.88,Clear
4/29/2012,16:00,9.2,-11.8,21,28,48.3,101.66,Mainly Clear
9/14/2012,14:00,27.3,16.4,51,9,48.3,101.27,Mostly Cloudy
2/24/2012,11:00,0.9,-3.2,74,15,19.3,100.13,Cloudy
2/2/2012,2:00,-6.3,-9.6,77,4,16.1,101.45,Snow Showers
11/22/2012,3:00,1.1,-0.9,86,4,16.1,101.86,Clear
4/20/2012,22:00,6.5,3.4,81,17,25.0,100.32,Cloudy
12/31/2012,20:00,0.2,-2.4,83,24,9.7,100.03,Snow
4/17/2012,20:00,7.4,-5.1,41,19,25.0,102.04,Mostly Cloudy
12/26/2012,7:00,-13.0,-14.4,89,7,25.0,102.46,Mainly Clear
6/22/2012,11:00,24.7,17.3,63,22,24.1,100.41,Mostly Cloudy
2/24/2012,14:00,1.1,-3.3,72,20,16.1,99.64,Snow
5/31/2012,2:00,15.6,11.2,75,4,25.0,100.32,Mostly Cloudy
6/15/2012,22:00,21.3,8.6,44,13,25.0,102.06,Mainly Clear
8/12/2012,5:00,19.6,18.7,95,4,8.0,100.75,Fog
3/23/2012,22:00,10.6,-8.9,24,19,25.0,101.73,Cloudy
9/11/2012,17:00,21.4,9.4,46,20,48.3,101.67,Mainly Clear
3/11/2012,20:00,4.8,-1.5,64,9,48.3,101.7,Clear
3/18/2012,3:00,3.9,2.4,90,7,25.0,101.66,Clear
6/16/2012,17:00,26.5,11.3,39,4,48.3,101.73,Mostly Cloudy
5/5/2012,9:00,8.3,0.7,59,9,48.3,101.74,Mainly Clear
12/29/2012,9:00,-13.2,-14.8,88,11,12.9,101.13,Cloudy
9/15/2012,23:00,7.9,5.6,85,9,25.0,101.5,Clear
10/21/2012,6:00,10.1,7.6,84,30,25.0,100.21,Cloudy
8/10/2012,11:00,19.9,18.5,92,15,6.4,100.73,Fog
9/1/2012,23:00,17.0,9.1,60,7,25.0,101.45,Mainly Clear
11/26/2012,14:00,-0.8,-11.3,45,24,48.3,101.38,Clear
7/20/2012,15:00,24.2,9.9,40,4,48.3,101.37,Mainly Clear
11/19/2012,11:00,2.4,-3.4,65,6,24.1,102.83,Mainly Clear
12/26/2012,15:00,-10.0,-14.2,71,19,24.1,102.28,Cloudy
3/8/2012,21:00,3.7,1.0,82,41,12.9,100.04,Rain
6/25/2012,5:00,16.4,14.3,87,15,19.3,100.21,Cloudy
1/30/2012,12:00,-7.0,-14.2,56,22,48.3,101.83,Mainly Clear
1/20/2012,17:00,-15.4,-24.3,46,17,48.3,102.21,Mainly Clear
1/27/2012,9:00,0.7,-1.4,86,17,12.9,99.34,Rain
10/20/2012,11:00,16.4,12.2,76,19,24.1,99.93,Mostly Cloudy
5/9/2012,11:00,16.1,13.3,83,9,24.1,100.03,Cloudy
12/18/2012,2:00,0.4,-0.9,91,24,19.3,100.32,Cloudy
12/2/2012,18:00,5.8,5.6,99,15,4.8,100.65,"Rain,Fog"
12/17/2012,9:00,0.4,-0.7,92,20,4.0,100.79,"Drizzle,Ice Pellets,Fog"
1/13/2012,2:00,-4.8,-7.5,81,22,25.0,99.22,Snow
5/30/2012,5:00,15.9,10.0,68,11,24.1,100.02,Mostly Cloudy
6/21/2012,3:00,24.6,18.9,71,11,25.0,100.58,Mainly Clear
9/4/2012,0:00,20.6,15.9,74,9,25.0,101.21,Mainly Clear
1/18/2012,22:00,-14.2,-19.8,62,13,25.0,101.92,Clear
1/24/2012,0:00,3.5,2.3,92,17,12.9,100.04,Rain
9/3/2012,20:00,25.0,12.6,46,9,25.0,101.21,Mostly Cloudy
1/16/2012,12:00,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy
10/27/2012,15:00,14.6,9.5,71,17,24.1,101.1,Cloudy
6/5/2012,21:00,16.3,9.9,66,6,25.0,100.9,Mostly Cloudy
9/2/2012,22:00,19.2,10.0,55,4,25.0,101.57,Mainly Clear
6/25/2012,8:00,18.7,13.9,74,17,24.1,100.16,Mainly Clear
8/17/2012,18:00,23.9,16.1,62,24,48.3,100.19,Mostly Cloudy
5/7/2012,8:00,14.0,1.0,41,7,48.3,101.67,Clear
1/3/2012,20:00,-17.3,-25.4,49,24,25.0,101.82,Mainly Clear
10/10/2012,17:00,11.5,7.7,77,33,24.1,100.13,Rain
12/2/2012,13:00,6.2,4.3,88,19,12.9,100.89,Rain
1/1/2012,8:00,-1.4,-3.6,85,9,8.0,101.23,Fog
7/7/2012,11:00,24.4,16.2,60,17,24.1,100.44,Mostly Cloudy
1/8/2012,1:00,-0.6,-4.6,74,32,25.0,100.8,Mostly Cloudy
8/31/2012,20:00,22.3,19.1,82,11,25.0,100.61,Mainly Clear
7/14/2012,23:00,26.0,19.2,66,9,25.0,101.31,Clear
11/19/2012,12:00,4.9,-2.7,58,4,24.1,102.72,Clear
1/28/2012,5:00,0.3,-2.7,80,19,25.0,100.72,Mostly Cloudy
11/20/2012,12:00,4.6,-1.9,63,2,11.3,101.88,Cloudy
5/9/2012,21:00,15.4,9.5,68,11,25.0,99.67,Mostly Cloudy
5/21/2012,5:00,18.8,12.2,65,13,24.1,101.63,Mostly Cloudy
1/17/2012,7:00,-7.5,-9.6,85,9,2.0,100.69,Snow
1/4/2012,15:00,-10.2,-16.3,61,11,9.7,100.89,Snow
9/9/2012,5:00,11.5,9.5,88,11,25.0,100.44,Clear
12/31/2012,7:00,-9.3,-11.3,85,0,19.3,101.19,Snow Showers
12/8/2012,19:00,0.9,0.2,95,9,6.4,100.61,"Rain,Fog"
1/5/2012,22:00,-9.9,-15.7,63,7,25.0,100.85,Cloudy
2/6/2012,16:00,3.3,-3.1,63,17,24.1,100.47,Cloudy
2/10/2012,12:00,1.4,-3.9,68,24,24.1,100.97,Cloudy
7/26/2012,2:00,20.3,13.8,66,11,25.0,100.12,Mostly Cloudy
9/24/2012,22:00,12.6,5.6,62,17,25.0,101.08,Mostly Cloudy
10/9/2012,1:00,5.8,3.3,84,4,25.0,102.08,Clear
1/3/2012,0:00,-9.0,-16.0,57,28,25.0,100.35,Snow Showers
12/8/2012,11:00,2.2,1.5,95,17,8.0,100.83,"Rain,Fog"
5/21/2012,6:00,20.4,12.7,61,6,48.3,101.68,Mostly Cloudy
5/10/2012,19:00,9.5,6.2,80,15,24.1,99.73,Rain Showers
11/22/2012,5:00,-1.4,-3.3,87,6,16.1,101.85,Clear
7/26/2012,18:00,21.6,16.5,73,11,24.1,99.89,Cloudy
1/10/2012,14:00,-0.2,-6.2,64,26,24.1,100.45,Mainly Clear
7/29/2012,11:00,24.7,16.7,61,11,48.3,101.26,Mainly Clear
4/13/2012,4:00,1.2,-4.5,66,6,25.0,101.56,Clear
10/9/2012,4:00,4.3,2.7,89,7,25.0,102.04,Clear
10/26/2012,21:00,13.1,10.9,86,9,25.0,101.38,Mainly Clear
9/22/2012,10:00,18.5,13.8,74,33,24.1,100.14,Mostly Cloudy
1/14/2012,22:00,-19.9,-26.0,58,13,25.0,101.74,Mostly Cloudy
11/23/2012,2:00,2.6,-1.3,75,11,25.0,100.96,Mainly Clear
2/18/2012,18:00,0.8,-6.9,56,15,25.0,100.88,Mostly Cloudy
5/5/2012,19:00,14.7,-3.0,29,0,48.3,101.54,Mainly Clear
7/31/2012,10:00,27.3,19.8,64,11,24.1,100.97,Mainly Clear
10/5/2012,22:00,17.4,12.1,71,19,25.0,100.54,Cloudy
11/6/2012,16:00,1.9,-8.1,47,13,48.3,101.87,Mostly Cloudy
4/25/2012,22:00,6.2,0.2,65,9,25.0,100.69,Mostly Cloudy
12/6/2012,13:00,-1.0,-8.3,58,7,48.3,102.27,Mainly Clear
7/13/2012,15:00,31.9,12.3,30,22,48.3,101.46,Clear
9/30/2012,9:00,11.7,9.9,89,20,19.3,100.84,Cloudy
1/23/2012,18:00,3.0,1.2,88,19,4.0,100.54,"Rain,Fog"
3/11/2012,12:00,6.8,-3.2,49,24,48.3,101.86,Clear
4/30/2012,16:00,12.9,-3.8,31,9,48.3,101.79,Mostly Cloudy
11/14/2012,15:00,4.6,-7.4,41,6,48.3,103.15,Clear
12/21/2012,22:00,0.7,0.0,95,28,3.6,97.75,Snow
4/30/2012,8:00,6.6,-6.3,39,11,48.3,102.41,Mostly Cloudy
8/28/2012,0:00,21.8,19.1,85,26,25.0,100.53,Cloudy
4/5/2012,8:00,2.7,-6.5,51,20,24.1,100.72,Mostly Cloudy
4/20/2012,18:00,7.4,2.9,73,28,24.1,100.54,Cloudy
2/26/2012,3:00,-9.9,-15.1,66,28,25.0,101.42,Mainly Clear
12/20/2012,14:00,-1.0,-4.3,78,15,24.1,101.62,Cloudy
6/30/2012,11:00,26.3,14.9,50,26,48.3,99.79,Mainly Clear
7/9/2012,20:00,19.5,7.9,47,7,48.3,101.02,Clear
2/12/2012,1:00,-15.3,-23.1,51,11,25.0,100.62,Mostly Cloudy
7/5/2012,14:00,24.5,16.1,59,11,48.3,100.66,Mostly Cloudy
10/17/2012,19:00,11.7,3.6,58,7,25.0,100.93,Cloudy
11/14/2012,23:00,0.4,-6.2,61,11,25.0,103.12,Clear
5/27/2012,16:00,20.4,5.5,38,13,48.3,101.55,Cloudy
4/18/2012,8:00,3.3,-5.9,51,11,48.3,102.43,Clear
8/22/2012,13:00,25.8,12.8,44,24,48.3,101.39,Mainly Clear
8/6/2012,5:00,16.6,13.3,81,9,48.3,100.95,Clear
7/15/2012,17:00,23.5,20.6,84,11,24.1,100.78,Cloudy
9/14/2012,15:00,26.3,16.4,54,9,24.1,101.2,Cloudy
1/29/2012,8:00,-2.2,-8.3,63,32,24.1,100.81,Mostly Cloudy
2/1/2012,15:00,-4.9,-7.5,82,6,2.8,100.41,"Freezing Rain,Haze"
9/26/2012,15:00,17.6,15.6,88,11,24.1,100.75,Mostly Cloudy
2/25/2012,14:00,-3.2,-6.3,79,35,3.2,99.05,Snow
12/30/2012,8:00,-11.3,-14.5,77,20,24.1,100.57,Cloudy
7/27/2012,15:00,26.1,17.0,57,11,24.1,100.6,Mostly Cloudy
6/10/2012,10:00,23.5,11.8,48,7,48.3,101.42,Mainly Clear
4/4/2012,16:00,8.3,-3.0,45,20,24.1,99.75,Cloudy
6/24/2012,22:00,18.3,13.1,72,9,25.0,100.6,Cloudy
12/3/2012,2:00,6.8,5.3,90,28,25.0,100.99,Mostly Cloudy
2/19/2012,4:00,-5.8,-10.5,69,7,25.0,101.44,Mainly Clear
6/16/2012,23:00,20.9,12.9,60,0,25.0,101.58,Mainly Clear
4/4/2012,0:00,6.0,-8.2,35,9,25.0,100.22,Mostly Cloudy
8/22/2012,5:00,18.0,12.4,70,7,48.3,101.41,Mainly Clear
4/12/2012,10:00,8.7,-1.4,49,9,48.3,101.51,Mostly Cloudy
5/17/2012,20:00,13.8,0.6,40,7,48.3,101.58,Mainly Clear
10/4/2012,20:00,14.1,14.1,100,4,9.7,101.1,Fog
1/8/2012,8:00,-5.9,-10.7,69,11,24.1,101.7,Snow
9/28/2012,5:00,5.1,4.6,97,7,25.0,101.87,Mainly Clear
7/24/2012,14:00,24.5,12.2,46,28,48.3,100.11,Mostly Cloudy
11/21/2012,2:00,0.4,-2.5,81,7,25.0,101.82,Mainly Clear
8/17/2012,7:00,19.5,16.0,80,15,24.1,100.24,Mostly Cloudy
9/29/2012,6:00,10.2,8.8,91,11,25.0,101.27,Cloudy
2/1/2012,16:00,-4.5,-7.2,81,0,4.8,100.47,Haze
9/12/2012,20:00,22.4,14.0,59,11,25.0,101.88,Mainly Clear
10/30/2012,7:00,15.0,11.1,77,30,19.3,99.45,Rain Showers
5/31/2012,8:00,14.9,8.6,66,13,24.1,100.64,Mainly Clear
10/3/2012,9:00,12.7,12.6,99,19,4.8,101.53,Fog
2/21/2012,10:00,-1.4,-7.0,66,11,48.3,101.72,Mostly Cloudy
8/5/2012,19:00,24.2,22.2,89,26,16.1,100.29,Rain Showers
6/10/2012,18:00,26.5,9.3,34,15,48.3,101.39,Cloudy
12/31/2012,0:00,-11.1,-14.4,77,26,25.0,101.51,Cloudy
5/20/2012,14:00,30.9,11.5,30,11,48.3,101.72,Mainly Clear
12/23/2012,12:00,-7.9,-12.6,69,24,24.1,100.44,Cloudy
7/16/2012,5:00,20.3,19.6,96,4,9.7,100.55,Fog
9/29/2012,4:00,11.3,9.6,89,15,25.0,101.19,Cloudy
2/27/2012,17:00,-5.2,-7.9,81,20,24.1,101.01,Cloudy
9/14/2012,19:00,21.0,18.9,88,17,25.0,100.94,Cloudy
10/12/2012,9:00,5.4,-1.7,60,19,24.1,101.68,Mostly Cloudy
8/20/2012,18:00,22.5,10.0,45,17,24.1,100.64,Mainly Clear
1/17/2012,6:00,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow"
3/30/2012,14:00,4.4,-8.8,38,17,48.3,101.3,Mainly Clear
12/19/2012,9:00,0.6,0.2,97,13,2.4,100.33,"Drizzle,Fog"
9/16/2012,16:00,16.6,3.0,40,15,48.3,101.2,Clear
11/30/2012,11:00,-9.9,-15.9,61,9,48.3,103.18,Mostly Cloudy
8/30/2012,3:00,16.2,11.7,75,17,25.0,100.93,Mainly Clear
5/14/2012,13:00,22.0,7.4,39,17,48.3,101.32,Mainly Clear
6/17/2012,11:00,25.7,16.3,56,9,48.3,101.39,Cloudy
6/21/2012,12:00,31.8,20.8,52,15,24.1,100.36,Mainly Clear
12/25/2012,0:00,-9.0,-12.5,76,11,25.0,101.44,Mostly Cloudy
6/19/2012,12:00,25.3,17.0,60,9,24.1,100.99,Cloudy
8/7/2012,10:00,24.1,17.1,65,24,48.3,100.96,Mainly Clear
1/26/2012,4:00,-8.5,-13.5,67,0,25.0,101.95,Clear
11/30/2012,22:00,-10.7,-16.8,61,19,25.0,103.29,Mainly Clear
12/11/2012,20:00,-7.9,-11.3,77,15,25.0,101.68,Clear
5/28/2012,8:00,16.7,7.1,53,28,48.3,101.24,Mostly Cloudy
1/5/2012,3:00,-5.0,-7.7,81,11,9.7,100.24,Snow
9/14/2012,17:00,25.4,17.2,60,7,24.1,101.04,Cloudy
8/8/2012,16:00,28.0,16.1,48,9,24.1,100.92,Mostly Cloudy
4/1/2012,11:00,4.8,-0.3,70,4,24.1,100.43,Rain Showers
2/12/2012,14:00,-13.2,-23.0,44,26,48.3,100.52,Mainly Clear
9/6/2012,18:00,24.8,16.5,60,9,24.1,100.38,Mainly Clear
11/1/2012,2:00,7.6,6.2,91,4,25.0,99.35,Rain Showers
12/11/2012,22:00,-9.1,-11.4,83,6,25.0,101.78,Clear
6/25/2012,23:00,16.7,11.6,72,22,25.0,100.14,Cloudy
7/27/2012,14:00,26.6,16.8,55,0,24.1,100.57,Mainly Clear
10/5/2012,21:00,17.8,13.8,77,22,25.0,100.56,Cloudy
12/22/2012,8:00,-2.5,-4.5,86,41,4.0,98.44,Snow
3/6/2012,10:00,-10.0,-16.8,57,9,48.3,103.12,Mainly Clear
7/1/2012,12:00,24.2,13.4,51,22,48.3,100.54,Mainly Clear
12/15/2012,3:00,-8.0,-13.2,66,17,25.0,102.41,Clear
4/30/2012,6:00,3.0,-4.3,59,0,48.3,102.33,Mainly Clear
2/14/2012,11:00,-5.0,-10.6,65,0,19.3,101.14,Mostly Cloudy
8/4/2012,1:00,22.3,15.2,64,9,25.0,101.55,Mostly Cloudy
10/14/2012,18:00,9.9,9.4,97,11,2.0,100.56,"Rain,Fog"
3/5/2012,15:00,-10.0,-18.6,49,30,48.3,101.64,Mostly Cloudy
9/18/2012,20:00,19.2,17.9,92,24,25.0,99.33,Rain
2/29/2012,22:00,-4.5,-12.3,54,30,25.0,101.14,Snow
6/28/2012,8:00,19.4,14.2,72,9,48.3,100.28,Mostly Cloudy
7/12/2012,10:00,26.0,14.8,50,20,48.3,101.57,Mainly Clear
2/23/2012,3:00,0.6,-1.0,89,6,6.4,99.14,Snow
2/17/2012,7:00,3.0,-0.3,79,24,24.1,100.58,Mostly Cloudy
2/28/2012,20:00,-6.8,-13.4,59,11,25.0,102.56,Clear
11/17/2012,9:00,-2.1,-8.9,60,15,24.1,103.51,Mainly Clear
2/1/2012,12:00,-5.5,-8.0,83,11,2.0,100.31,"Freezing Drizzle,Haze"
7/13/2012,20:00,28.5,15.8,46,11,25.0,101.35,Mainly Clear
3/5/2012,8:00,-15.7,-22.5,56,24,24.1,101.0,Mostly Cloudy
10/11/2012,1:00,6.7,3.8,82,20,25.0,100.42,Mostly Cloudy
2/29/2012,2:00,-9.7,-13.9,71,4,25.0,102.46,Mainly Clear
1/11/2012,8:00,-14.7,-21.4,57,15,24.1,101.8,Mostly Cloudy
2/29/2012,23:00,-5.1,-11.2,62,30,8.0,101.01,Snow
5/24/2012,10:00,24.6,15.2,56,0,48.3,101.46,Clear
5/30/2012,20:00,18.3,8.1,51,6,48.3,100.13,Mainly Clear
4/6/2012,9:00,2.1,-8.4,46,17,48.3,101.37,Clear
2/9/2012,3:00,-3.5,-7.9,72,24,25.0,101.12,Clear
12/29/2012,20:00,-9.7,-11.6,86,24,9.7,100.25,"Snow,Fog"
12/27/2012,5:00,-7.5,-9.1,88,43,1.2,100.95,Snow
4/22/2012,4:00,1.2,-0.3,90,11,25.0,101.05,Rain
6/27/2012,4:00,15.2,12.4,83,13,19.3,99.72,Rain
10/13/2012,6:00,-1.0,-3.3,84,0,48.3,102.54,Mostly Cloudy
8/10/2012,0:00,19.5,17.0,85,17,25.0,100.74,Cloudy
12/28/2012,15:00,-6.8,-10.3,76,24,48.3,101.22,Mainly Clear
12/11/2012,12:00,-6.1,-12.4,61,11,24.1,101.13,Mainly Clear
4/21/2012,18:00,3.8,1.6,86,24,16.1,100.96,Rain
12/1/2012,14:00,-8.3,-13.6,66,22,24.1,102.86,Cloudy
6/9/2012,14:00,23.2,7.2,36,7,48.3,100.68,Mostly Cloudy
9/25/2012,1:00,12.1,6.4,68,19,25.0,100.92,Mostly Cloudy
9/8/2012,8:00,20.9,17.7,82,9,19.3,99.66,Cloudy
8/26/2012,0:00,22.1,18.0,78,11,25.0,101.85,Clear
10/20/2012,19:00,11.6,5.9,68,20,25.0,100.04,Clear
5/11/2012,18:00,16.8,-2.7,26,22,48.3,100.87,Clear
1/14/2012,14:00,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy
8/24/2012,14:00,27.7,13.5,42,11,48.3,101.71,Mainly Clear
2/12/2012,0:00,-15.0,-22.4,53,11,25.0,100.66,Clear
9/23/2012,19:00,9.8,5.3,74,4,25.0,101.23,Mainly Clear
3/19/2012,17:00,15.9,9.1,64,13,24.1,101.66,Mainly Clear
2/28/2012,13:00,-5.5,-12.3,59,17,48.3,102.62,Mainly Clear
5/25/2012,1:00,19.7,15.6,77,15,25.0,101.4,Clear
5/8/2012,20:00,12.1,10.5,90,9,8.0,100.33,"Drizzle,Fog"
5/21/2012,21:00,22.5,13.8,58,24,25.0,101.05,Mainly Clear
12/21/2012,1:00,1.1,-0.7,88,17,6.4,100.47,"Rain,Snow,Ice Pellets"
5/18/2012,16:00,20.5,0.9,27,19,48.3,101.64,Mostly Cloudy
3/17/2012,5:00,-0.1,-0.3,99,0,0.8,102.2,Freezing Fog
12/18/2012,1:00,0.1,-0.9,93,24,19.3,100.37,Cloudy
12/18/2012,19:00,1.4,0.7,95,15,8.0,99.53,Rain
7/31/2012,19:00,24.8,18.3,67,22,24.1,100.55,Rain Showers
4/9/2012,8:00,6.6,3.6,81,20,24.1,99.05,Rain
10/25/2012,6:00,4.1,0.6,78,17,24.1,101.9,Mainly Clear
12/5/2012,10:00,2.1,-1.8,75,28,19.3,101.09,"Rain Showers,Snow Showers"
7/28/2012,4:00,17.6,12.1,70,13,25.0,101.14,Mostly Cloudy
5/27/2012,8:00,15.6,3.1,43,11,48.3,101.94,Mostly Cloudy
2/3/2012,17:00,-3.4,-7.0,76,11,19.3,102.19,Cloudy
2/29/2012,17:00,-4.1,-12.0,54,28,24.1,101.6,Cloudy
4/28/2012,13:00,5.4,-11.1,29,32,48.3,101.62,Mainly Clear
2/26/2012,7:00,-12.1,-17.8,62,22,48.3,102.07,Clear
4/8/2012,17:00,12.3,-4.5,31,7,48.3,99.75,Mostly Cloudy
8/15/2012,23:00,20.6,16.5,77,0,25.0,100.81,Mainly Clear
10/31/2012,18:00,8.8,7.4,91,13,25.0,99.37,Cloudy
1/7/2012,5:00,-6.9,-9.7,80,4,19.3,100.12,Cloudy
8/10/2012,19:00,19.6,18.5,93,24,4.8,100.63,"Rain,Fog"
3/3/2012,7:00,2.0,-1.6,77,41,24.1,98.89,Mostly Cloudy
4/1/2012,9:00,3.7,-3.9,58,9,48.3,100.49,Cloudy
7/9/2012,14:00,24.3,6.5,32,22,48.3,101.01,Mainly Clear
4/26/2012,5:00,2.6,-1.3,75,9,24.1,100.69,Clear
7/14/2012,18:00,31.5,18.4,46,15,24.1,101.19,Mainly Clear
6/24/2012,8:00,22.2,10.6,48,7,48.3,101.03,Clear
11/28/2012,7:00,-3.1,-5.3,85,9,24.1,101.86,Cloudy
1/14/2012,0:00,-8.9,-13.1,72,39,9.7,99.67,"Snow,Blowing Snow"
7/23/2012,19:00,20.7,18.5,87,20,24.1,100.08,Rain
5/11/2012,21:00,10.2,-2.1,42,9,25.0,101.1,Clear
7/21/2012,12:00,24.9,12.3,45,6,48.3,101.36,Mainly Clear
4/18/2012,6:00,0.9,-6.3,59,9,48.3,102.41,Clear
2/13/2012,5:00,-8.0,-15.0,57,22,25.0,100.33,Cloudy
10/9/2012,5:00,5.1,3.2,88,4,25.0,102.08,Mainly Clear
1/27/2012,14:00,0.5,-1.3,88,20,2.4,98.69,"Drizzle,Fog"
6/10/2012,17:00,26.6,10.0,35,6,48.3,101.37,Cloudy
6/14/2012,1:00,13.4,5.2,58,9,25.0,101.88,Clear
12/21/2012,17:00,1.3,0.2,92,46,12.9,97.76,Rain
3/13/2012,23:00,1.1,-0.9,86,9,4.8,100.98,Haze
7/1/2012,15:00,24.7,14.0,51,15,48.3,100.56,Mostly Cloudy
7/15/2012,13:00,30.5,19.2,51,15,24.1,100.98,Cloudy
7/22/2012,3:00,22.4,14.8,62,15,25.0,101.12,Mostly Cloudy
8/18/2012,19:00,18.4,7.6,49,11,48.3,100.83,Mainly Clear
3/14/2012,7:00,0.8,-0.4,92,6,2.4,101.36,Fog
2/12/2012,21:00,-10.8,-18.8,52,24,25.0,100.55,Cloudy
1/14/2012,11:00,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy
10/15/2012,8:00,14.4,11.3,82,20,24.1,99.53,Cloudy
3/23/2012,15:00,16.4,-6.8,20,15,48.3,101.63,Mostly Cloudy
6/26/2012,5:00,15.4,10.2,71,17,24.1,100.16,Cloudy
11/12/2012,0:00,0.9,-0.3,92,19,19.3,101.99,Mainly Clear
8/24/2012,12:00,26.5,13.9,46,6,48.3,101.8,Mainly Clear
8/29/2012,9:00,19.6,7.9,47,22,48.3,101.11,Clear
6/27/2012,13:00,19.3,14.4,73,13,19.3,99.96,Rain
9/24/2012,4:00,7.2,5.0,86,4,25.0,101.42,Mainly Clear
10/31/2012,7:00,11.6,10.4,92,11,24.1,99.26,Mostly Cloudy
9/14/2012,0:00,19.5,15.5,78,9,25.0,101.72,Clear
10/19/2012,7:00,11.3,9.9,91,17,9.7,101.0,"Rain,Fog"
7/1/2012,6:00,21.0,12.9,60,7,24.1,100.41,Mostly Cloudy
12/26/2012,18:00,-10.0,-13.8,74,24,25.0,102.14,Cloudy
8/19/2012,18:00,22.1,12.3,54,9,48.3,100.74,Mostly Cloudy
5/6/2012,0:00,12.1,-4.7,31,9,25.0,101.67,Mostly Cloudy
2/1/2012,23:00,-4.9,-8.1,78,0,12.9,101.22,Snow
1/25/2012,22:00,-5.5,-11.3,64,0,25.0,101.99,Mostly Cloudy
10/5/2012,19:00,18.7,14.2,75,32,25.0,100.53,Cloudy
5/7/2012,22:00,18.1,-3.5,23,17,25.0,100.84,Mainly Clear
2/3/2012,18:00,-3.7,-7.1,77,7,19.3,102.17,Snow
2/15/2012,3:00,-1.6,-5.4,75,4,25.0,101.36,Cloudy
2/7/2012,4:00,-1.0,-8.3,58,19,25.0,101.03,Mostly Cloudy
3/29/2012,10:00,3.2,-2.4,67,13,24.1,100.7,Cloudy
8/17/2012,19:00,23.4,16.3,64,17,48.3,100.24,Mainly Clear
